  6.5169453e-001  2.7000000e+001
  6.5169453e-001  2.7000000e+001
  6.5169453e-001  2.7000000e+001
  6.5169453e-001  2.7000000e+001
  6.4803750e-001  2.7000000e+001
  6.4803750e-001  2.7000000e+001
  6.5169453e-001  2.7000000e+001
  6.5169453e-001  2.7000000e+001
  6.5900859e-001  2.7000000e+001
  6.5169453e-001  2.7000000e+001
  6.4803750e-001  2.7000000e+001
  6.5169453e-001  2.7000000e+001
  6.4803750e-001  2.7000000e+001
  6.4438047e-001  2.7000000e+001
  6.4803750e-001  2.7000000e+001
  6.5900859e-001  2.7000000e+001
  6.4803750e-001  2.7000000e+001
  6.5169453e-001  2.7000000e+001
  6.4803750e-001  2.7000000e+001
  6.5169453e-001  2.7000000e+001
  6.4803750e-001  2.7000000e+001
  6.5169453e-001  3.2000000e+001
  6.5169453e-001  3.2000000e+001
  7.0655000e-001  3.2000000e+001
  8.5648828e-001  3.2000000e+001
  9.7717031e-001  3.2000000e+001
  1.0539680e+000  3.2000000e+001
  1.1088234e+000  3.2000000e+001
  1.1344227e+000  3.2000000e+001
  1.1563648e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1965922e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1856211e+000  3.2000000e+001
  1.1819641e+000  3.2000000e+001
  1.1673359e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1856211e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1673359e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1673359e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1856211e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1856211e+000  3.2000000e+001
  1.1856211e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1856211e+000  3.2000000e+001
  1.1856211e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1856211e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1892781e+000  3.2000000e+001
  1.1563648e+000  3.2000000e+001
  1.1636789e+000  3.2000000e+001
  1.1892781e+000  3.2000000e+001
  1.1709930e+000  3.2000000e+001
  1.1673359e+000  3.2000000e+001
  1.1490508e+000  3.2000000e+001
  1.1856211e+000  2.7000000e+001
  1.1856211e+000  2.7000000e+001
  1.1234516e+000  2.7000000e+001
  9.8448437e-001  2.7000000e+001
  8.8208750e-001  2.7000000e+001
  8.0894687e-001  2.7000000e+001
